,SkinID,Label,ITA,Wavelengths,Max,Min,FractionClipped,AnyClipping
1817,SKIN43,Neck,-24.828,1080,2344.777777777778,1934.5555555555557,0.0,0.0
1830,SKIN43,Leg,-9.065999999999999,1080,2360.5555555555557,1888.3333333333333,0.0,0.0
1843,SKIN43,Forearm,-3.536,1080,2336.5,1824.4166666666667,0.0,0.0
1805,SKIN43,Bicep,-13.662,1100,2312.0,1898.888888888889,0.0,0.0
1818,SKIN43,Neck,-24.828,1100,2325.5555555555557,1954.111111111111,0.0,0.0
1831,SKIN43,Leg,-9.065999999999999,1100,2378.6666666666665,1932.3333333333333,0.0,0.0
1844,SKIN43,Forearm,-3.536,1100,2343.1666666666665,1878.5,0.0,0.0
1806,SKIN43,Bicep,-13.662,1210,2771.1111111111113,1651.2222222222222,0.0,0.0
1819,SKIN43,Neck,-24.828,1210,2763.3333333333335,1736.5555555555557,0.0,0.0
1832,SKIN43,Leg,-9.065999999999999,1210,2804.777777777778,1708.7777777777778,0.0,0.0
1845,SKIN43,Forearm,-3.536,1210,2981.4166666666665,1443.8333333333333,0.0,0.0
